年,賞タイトル,賞,受賞・最終候補作,著者,出版,著者__受賞・最終候補作,key,追加日時,発表日,並べ順日付,ISBN10,複数受賞,calil,ImageURL,賞タイプ
2014,ミステリが読みたい!,国内編09,代官山コールドケース,佐々木譲,,佐々木譲__代官山コールドケース,2014_ミステリが読みたい!_国内編09_代官山コールドケース _佐々木譲,,,1900/01/01,4163823905,2,https://calil.jp/book/4163823905,https://images-na.ssl-images-amazon.com/images/P/4163823905.09.LZZZZZZZ,候補
2014,ミステリが読みたい!,国内編10,わたしたちが少女と呼ばれていた頃,石持浅海,,石持浅海__わたしたちが少女と呼ばれていた頃,2014_ミステリが読みたい!_国内編10_わたしたちが少女と呼ばれていた頃 _石持浅海,,,1900/01/01,4396210051,1,https://calil.jp/book/4396210051,https://images-na.ssl-images-amazon.com/images/P/4396210051.09.LZZZZZZZ,候補
2014,ミステリが読みたい!,国内編08,アリス殺し,小林泰三,,小林泰三__アリス殺し,2014_ミステリが読みたい!_国内編08_アリス殺し _小林泰三,,,1900/01/01,4488025463,3,https://calil.jp/book/4488025463,https://images-na.ssl-images-amazon.com/images/P/4488025463.09.LZZZZZZZ,候補
2014,メフィスト賞,2014年第49回,渦巻く回廊の鎮魂曲 霊媒探偵アーネスト,風森章羽,2014年5月,風森章羽__渦巻く回廊の鎮魂曲 霊媒探偵アーネスト,2014_メフィスト賞_2014年第49回_渦巻く回廊の鎮魂曲（レクイエム） 霊媒探偵アーネスト_風森章羽,,,1900/01/01,4062934604,1,https://calil.jp/book/4062934604,https://images-na.ssl-images-amazon.com/images/P/4062934604.09.LZZZZZZZ,3受賞!
2014,メフィスト賞,2014年第50回,○○○○○○○○殺人事件,早坂吝,2014年9月,早坂吝__○○○○○○○○殺人事件,2014_メフィスト賞_2014年第50回_○○○○○○○○殺人事件_早坂吝,,,1900/01/01,4062990253,3,https://calil.jp/book/4062990253,https://images-na.ssl-images-amazon.com/images/P/4062990253.09.LZZZZZZZ,3受賞!
2014,ロマン大賞,第23回（2014年度） 大賞,時泥棒と椿姫の夢,辻村七子,集英社,辻村七子__時泥棒と椿姫の夢,2014_ロマン大賞_第23回（2014年度） 大賞_時泥棒と椿姫の夢_辻村七子,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,1大賞!
2014,ロマン大賞,第23回（2014年度） 佳作,該当作なし,なし,集英社,なし__該当作なし,2014_ロマン大賞_第23回（2014年度） 佳作_該当作なし_なし,,,1900/01/01,n,0,https://calil.jp/book/n,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,佳作
2014,鮎川哲也賞,第24回（2014年度）受賞,Bハナブサへようこそ,内山純,2018年2月,内山純__Bハナブサへようこそ,2014_鮎川哲也賞_第24回（2014年度）受賞_Bハナブサへようこそ_内山純,,,1900/01/01,4488025471,1,https://calil.jp/book/4488025471,https://images-na.ssl-images-amazon.com/images/P/4488025471.09.LZZZZZZZ,3受賞!
2014,鮎川哲也賞,第24回（2014年度）候補,遊ぶ幻想ロジック,松本英哉,,松本英哉__遊ぶ幻想ロジック,2014_鮎川哲也賞_第24回（2014年度）候補_遊ぶ幻想ロジック_松本英哉,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
2014,鮎川哲也賞,第24回（2014年度）候補,死の熱,井田実,,井田実__死の熱,2014_鮎川哲也賞_第24回（2014年度）候補_死の熱_井田実,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
2014,鮎川哲也賞,第24回（2014年度）候補,鬼滝伝説,森輝喜,,森輝喜__鬼滝伝説,2014_鮎川哲也賞_第24回（2014年度）候補_鬼滝伝説_森輝喜,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
2014,横溝正史ミステリ&ホラー大賞,第34回（2014年度）大賞,神様の裏の顔,藤崎翔,2014年9月,藤崎翔__神様の裏の顔,2014_横溝正史ミステリ&ホラー大賞_第34回（2014年度）大賞_神様の裏の顔_藤崎翔,,,1900/01/01,4041021294,1,https://calil.jp/book/4041021294,https://images-na.ssl-images-amazon.com/images/P/4041021294.09.LZZZZZZZ,1大賞!
2014,横溝正史ミステリ&ホラー大賞,第34回（2014年度）候補,人間の顔は食べづらい,白井智之,2014年10月,白井智之__人間の顔は食べづらい,2014_横溝正史ミステリ&ホラー大賞_第34回（2014年度）候補_人間の顔は食べづらい_白井智之,,,1900/01/01,4041021391,1,https://calil.jp/book/4041021391,https://images-na.ssl-images-amazon.com/images/P/4041021391.09.LZZZZZZZ,候補
2014,横溝正史ミステリ&ホラー大賞,第34回（2014年度）候補,テロルの口笛,西川司,,西川司__テロルの口笛,2014_横溝正史ミステリ&ホラー大賞_第34回（2014年度）候補_テロルの口笛_西川司,,,1900/01/01,4062192268,1,https://calil.jp/book/4062192268,https://images-na.ssl-images-amazon.com/images/P/4062192268.09.LZZZZZZZ,候補
2014,横溝正史ミステリ&ホラー大賞,第34回（2014年度）候補,アゲハの舞う山,木山穣二,,木山穣二__アゲハの舞う山,2014_横溝正史ミステリ&ホラー大賞_第34回（2014年度）候補_アゲハの舞う山_木山穣二,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
2014,河合隼雄物語賞・学芸賞,第2回（2014年）学芸賞,首里城への坂道,与那原恵,筑摩書房,与那原恵__首里城への坂道,2014_河合隼雄物語賞・学芸賞_第2回（2014年）学芸賞_首里城への坂道_与那原恵,,,1900/01/01,4480818367,1,https://calil.jp/book/4480818367,https://images-na.ssl-images-amazon.com/images/P/4480818367.09.LZZZZZZZ,3受賞!
2014,河合隼雄物語賞・学芸賞,第2回（2014年）物語賞,私のなかの彼女,角田光代,新潮社,角田光代__私のなかの彼女,2014_河合隼雄物語賞・学芸賞_第2回（2014年）物語賞_私のなかの彼女_角田光代,,,1900/01/01,4104346055,1,https://calil.jp/book/4104346055,https://images-na.ssl-images-amazon.com/images/P/4104346055.09.LZZZZZZZ,3受賞!
2014,芥川賞,151回（2014年上半期）,春の庭,柴崎友香,,柴崎友香__春の庭,2014_芥川賞_151回（2014年上半期）_春の庭_柴崎友香,,,1900/01/01,4163901019,1,https://calil.jp/book/4163901019,https://images-na.ssl-images-amazon.com/images/P/4163901019.09.LZZZZZZZ,3受賞!
2014,芥川賞,152回（2014年下半期）,九年前の祈り,小野正嗣,,小野正嗣__九年前の祈り,2014_芥川賞_152回（2014年下半期）_九年前の祈り_小野正嗣,,,1900/01/01,4062192926,1,https://calil.jp/book/4062192926,https://images-na.ssl-images-amazon.com/images/P/4062192926.09.LZZZZZZZ,3受賞!
2014,角川春樹小説賞,第6回（2014年）受賞,蜃気楼の如く（私が愛したサムライの娘）,鳴神響一,2014年10月,鳴神響一__蜃気楼の如く（私が愛したサムライの娘）,2014_角川春樹小説賞_第6回（2014年）受賞_蜃気楼の如く_鳴神響一,,,1900/01/01,4758439761,1,https://calil.jp/book/4758439761,https://images-na.ssl-images-amazon.com/images/P/4758439761.09.LZZZZZZZ,3受賞!
2014,角川春樹小説賞,第6回（2014年）最終候補,影は光 愛洲移香斎明国刀法伝授記,名月明,,名月明__影は光 愛洲移香斎明国刀法伝授記,2014_角川春樹小説賞_第6回（2014年）最終候補_影は光 愛洲移香斎明国刀法伝授記_名月明,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
2014,角川春樹小説賞,第6回（2014年）最終候補,さらば、我が愛しのカメリア,清水厄,,清水厄__さらば、我が愛しのカメリア,2014_角川春樹小説賞_第6回（2014年）最終候補_さらば、我が愛しのカメリア_清水厄,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
2014,吉川英治文学賞,第48回/2014年,祈りの幕が下りる時,東野圭吾,,東野圭吾__祈りの幕が下りる時,2014_吉川英治文学賞_第48回/2014年_祈りの幕が下りる時_東野圭吾,,,1900/01/01,4062185369,3,https://calil.jp/book/4062185369,https://images-na.ssl-images-amazon.com/images/P/4062185369.09.LZZZZZZZ,3受賞!
2014,吉川英治文学賞,第48回/2014年,海と月の迷路,大沢在昌,,大沢在昌__海と月の迷路,2014_吉川英治文学賞_第48回/2014年_海と月の迷路_大沢在昌,,,1900/01/01,4620107964,1,https://calil.jp/book/4620107964,https://images-na.ssl-images-amazon.com/images/P/4620107964.09.LZZZZZZZ,3受賞!
2014,吉川英治文学新人賞,第35回（2014年）受賞,村上海賊の娘,和田竜,,和田竜__村上海賊の娘,2014_吉川英治文学新人賞_第35回（2014年）受賞_村上海賊の娘【上下】_和田竜,,,1900/01/01,4103068825,3,https://calil.jp/book/4103068825,https://images-na.ssl-images-amazon.com/images/P/4103068825.09.LZZZZZZZ,3受賞!
2014,吉川英治文学新人賞,第35回（2014年）候補,金色機械,恒川光太郎,,恒川光太郎__金色機械,2014_吉川英治文学新人賞_第35回（2014年）候補_金色機械_恒川光太郎,,,1900/01/01,4163825606,2,https://calil.jp/book/4163825606,https://images-na.ssl-images-amazon.com/images/P/4163825606.09.LZZZZZZZ,候補
2014,吉川英治文学新人賞,第35回（2014年）候補,南部芸能事務所,畑野智美,,畑野智美__南部芸能事務所,2014_吉川英治文学新人賞_第35回（2014年）候補_南部芸能事務所_畑野智美,,,1900/01/01,4062183641,1,https://calil.jp/book/4062183641,https://images-na.ssl-images-amazon.com/images/P/4062183641.09.LZZZZZZZ,候補
2014,吉川英治文学新人賞,第35回（2014年）候補,グリード,真山仁,,真山仁__グリード,2014_吉川英治文学新人賞_第35回（2014年）候補_グリード【上下】_真山仁,,,1900/01/01,4062184648,1,https://calil.jp/book/4062184648,https://images-na.ssl-images-amazon.com/images/P/4062184648.09.LZZZZZZZ,候補
2014,吉川英治文学新人賞,第35回（2014年）候補,友罪,薬丸岳,,薬丸岳__友罪,2014_吉川英治文学新人賞_第35回（2014年）候補_友罪_薬丸岳,,,1900/01/01,4087714934,1,https://calil.jp/book/4087714934,https://images-na.ssl-images-amazon.com/images/P/4087714934.09.LZZZZZZZ,候補
2014,江戸川乱歩賞,第60回（2014年度）受賞,闇に香る嘘,下村敦史,2014年8月,下村敦史__闇に香る嘘,2014_江戸川乱歩賞_第60回（2014年度）受賞_闇に香る嘘_下村敦史,,,1900/01/01,406219094X,3,https://calil.jp/book/406219094X,https://images-na.ssl-images-amazon.com/images/P/406219094X.09.LZZZZZZZ,3受賞!
2014,江戸川乱歩賞,第60回（2014年度）候補,変節の森,牧本圭太,,牧本圭太__変節の森,2014_江戸川乱歩賞_第60回（2014年度）候補_変節の森_牧本圭太,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
2014,江戸川乱歩賞,第60回（2014年度）候補,国会の迷宮,木山穣二,,木山穣二__国会の迷宮,2014_江戸川乱歩賞_第60回（2014年度）候補_国会の迷宮_木山穣二,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
2014,江戸川乱歩賞,第60回（2014年度）候補,極星クラブ,檎克比朗,,檎克比朗__極星クラブ,2014_江戸川乱歩賞_第60回（2014年度）候補_極星クラブ_檎克比朗,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
2014,江戸川乱歩賞,第60回（2014年度）候補,ダンテの教え,新木利之,,新木利之__ダンテの教え,2014_江戸川乱歩賞_第60回（2014年度）候補_ダンテの教え_新木利之,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
2014,講談社BOX新人賞,第18回（2014年2月）Powers、Talents,該当作なし,なし,,なし__該当作なし,2014_講談社BOX新人賞_第18回（2014年2月）Powers、Talents_該当作なし_なし,,,1900/01/01,n,0,https://calil.jp/book/n,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
2014,講談社ラノベ文庫新人賞,第4回（2014年）大賞,紙透トオルの汚れなき世界,石川ノボロヲ,,石川ノボロヲ__紙透トオルの汚れなき世界,2014_講談社ラノベ文庫新人賞_第4回（2014年）大賞_紙透トオルの汚れなき世界_石川ノボロヲ,,,1900/01/01,4063814882,1,https://calil.jp/book/4063814882,https://images-na.ssl-images-amazon.com/images/P/4063814882.09.LZZZZZZZ,1大賞!
2014,講談社ラノベ文庫新人賞,第4回（2014年）優秀賞,アフターブラック,川田戯曲,,川田戯曲__アフターブラック,2014_講談社ラノベ文庫新人賞_第4回（2014年）優秀賞_アフターブラック_川田戯曲,,,1900/01/01,4063814815,1,https://calil.jp/book/4063814815,https://images-na.ssl-images-amazon.com/images/P/4063814815.09.LZZZZZZZ,4優秀賞!
2014,講談社ラノベ文庫新人賞,第4回（2014年）佳作,ラン・オーバー,稲庭（稲庭淳）,,稲庭淳__ラン・オーバー,2014_講談社ラノベ文庫新人賞_第4回（2014年）佳作_ラン・オーバー_稲庭（稲庭淳）,,,1900/01/01,4063814769,1,https://calil.jp/book/4063814769,https://images-na.ssl-images-amazon.com/images/P/4063814769.09.LZZZZZZZ,佳作
2014,講談社児童文学新人賞,第55回（2014年度）,該当作なし,なし,,なし__該当作なし,2014_講談社児童文学新人賞_第55回（2014年度）_該当作なし_なし,,,1900/01/01,n,0,https://calil.jp/book/n,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
2014,講談社児童文学新人賞,第55回（2014年度）佳作,赤ふんどしのゲロウ,よしみやほう太,,よしみやほう太__赤ふんどしのゲロウ,2014_講談社児童文学新人賞_第55回（2014年度）佳作_赤ふんどしのゲロウ_よしみやほう太,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,佳作
2014,講談社児童文学新人賞,第55回（2014年度）佳作,それぞれの名前,春間美幸,,春間美幸__それぞれの名前,2014_講談社児童文学新人賞_第55回（2014年度）佳作_それぞれの名前_春間美幸,,,1900/01/01,406283233X,1,https://calil.jp/book/406283233X,https://images-na.ssl-images-amazon.com/images/P/406283233X.09.LZZZZZZZ,佳作
2014,高校生直木賞,第1回（2014年） 大賞,巨鯨の海,伊東潤,2013年4月 光文社,伊東潤__巨鯨の海,2014_高校生直木賞_第1回（2014年） 大賞_巨鯨の海_伊東潤,,,1900/01/01,4334928781,2,https://calil.jp/book/4334928781,https://images-na.ssl-images-amazon.com/images/P/4334928781.09.LZZZZZZZ,1大賞!
2014,高校生直木賞,第1回（2014年） 候補,ジヴェルニーの食卓,原田マハ,2013年3月 集英社,原田マハ__ジヴェルニーの食卓,2014_高校生直木賞_第1回（2014年） 候補_ジヴェルニーの食卓_原田マハ,,,1900/01/01,4087715051,1,https://calil.jp/book/4087715051,https://images-na.ssl-images-amazon.com/images/P/4087715051.09.LZZZZZZZ,候補
2014,高校生直木賞,第1回（2014年） 候補,望郷,湊かなえ,2013年1月 文藝春秋,湊かなえ__望郷,2014_高校生直木賞_第1回（2014年） 候補_望郷_湊かなえ,,,1900/01/01,4865963464,1,https://calil.jp/book/4865963464,https://images-na.ssl-images-amazon.com/images/P/4865963464.09.LZZZZZZZ,候補
